accepted_currencies,address,avg_lead_time_days,capacity_profile,certifications,city,commercial_terms_json,company_size,contact_email,country,country_code,created_at,default_currency,default_moq,deleted_at,identity_json,incoterms_supported,is_active,lead_time_profile_json,legal_name,name,onboarding_method,payment_terms_options,phone,quality_rating,region,regions_served,regions_served_macro,reliability_score,status,trading_name,updated_at,vendor_id,vendor_type,website,year_established
"[""EUR"", ""USD""]","{""line1"": ""83 Industrial Park Road"", ""line2"": null, ""city"": ""Charlotte"", ""state_region"": ""North Carolina"", ""postal_code"": null, ""country_code"": ""US"", ""lat"": null, ""lng"": null}",32.00,"{""max_monthly_units"": 35750, ""utilization_rate"": 0.67, ""min_order_value_usd"": 750}","[""ISO14001"", ""ISO9001"", ""REACH"", ""ROHS"", ""UL""]",Charlotte,"{""payment_terms_default"": ""Net 30"", ""nda_willing"": true, ""engineering_support"": true, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",large,rfq@charlotte-electronics-fabrication-083.example,US,US,2026-04-13T05:30:00+00:00,USD,100.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-083"", ""vendor_identity_key"": ""c77ff32a61398d55b3bcf1590279b5b09ffff0b9926a727064dd2a19e88d2d6a""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 10, ""pilot_days"": 17, ""production_days"": 29, ""rush_supported"": false}",Charlotte Electronics Fabrication 083 LLC,Charlotte Electronics Fabrication 083,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000083,0.794000,"North Carolina, United States","[""US"", ""CA"", ""MX""]",North America,0.830000,GHOST,Charlotte Electronics Fabrication 083,2026-04-13T05:30:00+00:00,e4b791d3-d1ae-5f48-9e5c-ac9f6bb5214c,contract_manufacturer,https://charlotte-electronics-fabrication-083.example,2003
"[""EUR"", ""USD""]","{""line1"": ""84 Industrial Park Road"", ""line2"": null, ""city"": ""Columbus"", ""state_region"": ""Ohio"", ""postal_code"": null, ""country_code"": ""US"", ""lat"": null, ""lng"": null}",12.00,"{""max_monthly_units"": 36000, ""utilization_rate"": 0.71, ""min_order_value_usd"": 900}","[""CE"", ""ISO14001"", ""ISO9001"", ""UL""]",Columbus,"{""payment_terms_default"": ""T/T 30/70"", ""nda_willing"": true, ""engineering_support"": false, ""substitution_willing"": false, ""platform_integration_level"": ""portal_only""}",small,rfq@columbus-electrical-assembly-084.example,US,US,2026-04-13T05:30:00+00:00,USD,10.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-084"", ""vendor_identity_key"": ""175b58497659a6c05701908be04d3aade95f612f3c0a393a9b2d1573d8981bf6""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 11, ""pilot_days"": 18, ""production_days"": 30, ""rush_supported"": true}",Columbus Electrical Assembly 084 LLC,Columbus Electrical Assembly 084,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000084,0.811000,"Ohio, United States","[""US"", ""CA"", ""MX""]",North America,0.845000,GHOST,Columbus Electrical Assembly 084,2026-04-13T05:30:00+00:00,4eb3b5ce-57fd-54c2-b5f3-c09ad27ab96b,contract_manufacturer,https://columbus-electrical-assembly-084.example,2004
"[""EUR"", ""USD""]","{""line1"": ""85 Industrial Park Road"", ""line2"": null, ""city"": ""Charlotte"", ""state_region"": ""North Carolina"", ""postal_code"": null, ""country_code"": ""US"", ""lat"": null, ""lng"": null}",13.00,"{""max_monthly_units"": 36250, ""utilization_rate"": 0.75, ""min_order_value_usd"": 1050}","[""IATF16949"", ""ISO14001"", ""ISO9001""]",Charlotte,"{""payment_terms_default"": ""Net 30"", ""nda_willing"": true, ""engineering_support"": true, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",medium,rfq@charlotte-precision-machining-085.example,US,US,2026-04-13T05:30:00+00:00,USD,25.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-085"", ""vendor_identity_key"": ""5cf36b8be80fe3ddd1fc9dba14a92e05e5db40ec6adf8f892aaaac96ad921483""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 12, ""pilot_days"": 19, ""production_days"": 31, ""rush_supported"": false}",Charlotte Precision Machining 085 LLC,Charlotte Precision Machining 085,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000085,0.828000,"North Carolina, United States","[""US"", ""CA"", ""MX""]",North America,0.860000,GHOST,Charlotte Precision Machining 085,2026-04-13T05:30:00+00:00,23200b44-7d7b-54a8-839f-0a9afe566b7f,manufacturer,https://charlotte-precision-machining-085.example,2005
"[""EUR"", ""USD""]","{""line1"": ""86 Industrial Park Road"", ""line2"": null, ""city"": ""Munich"", ""state_region"": ""Bavaria"", ""postal_code"": null, ""country_code"": ""DE"", ""lat"": null, ""lng"": null}",14.00,"{""max_monthly_units"": 36500, ""utilization_rate"": 0.79, ""min_order_value_usd"": 1200}","[""IATF16949"", ""ISO14001"", ""ISO9001""]",Munich,"{""payment_terms_default"": ""T/T 30/70"", ""nda_willing"": true, ""engineering_support"": true, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",large,rfq@munich-precision-machining-086.example,DE,DE,2026-04-13T05:30:00+00:00,EUR,50.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-086"", ""vendor_identity_key"": ""ac7446de133dec90cde49a3096a423a342bb221da2dda9f85c2585b957e0a114""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 13, ""pilot_days"": 20, ""production_days"": 32, ""rush_supported"": false}",Munich Precision Machining 086 LLC,Munich Precision Machining 086,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000086,0.845000,"Bavaria, Germany","[""DE"", ""US"", ""DE"", ""NL"", ""BE""]",Western Europe,0.875000,GHOST,Munich Precision Machining 086,2026-04-13T05:30:00+00:00,288dbb4d-d02c-51bc-bb6d-45c926f985c8,manufacturer,https://munich-precision-machining-086.example,2006
"[""EUR"", ""USD""]","{""line1"": ""87 Industrial Park Road"", ""line2"": null, ""city"": ""Munich"", ""state_region"": ""Bavaria"", ""postal_code"": null, ""country_code"": ""DE"", ""lat"": null, ""lng"": null}",15.00,"{""max_monthly_units"": 36750, ""utilization_rate"": 0.83, ""min_order_value_usd"": 1350}","[""IATF16949"", ""ISO14001"", ""ISO9001""]",Munich,"{""payment_terms_default"": ""Net 30"", ""nda_willing"": true, ""engineering_support"": false, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",small,rfq@munich-sheet-metal-works-087.example,DE,DE,2026-04-13T05:30:00+00:00,EUR,100.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-087"", ""vendor_identity_key"": ""41f3ea5d42b4524edc199e9fda84a9bac39bd83f62070797fa0e25a46a688cda""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 14, ""pilot_days"": 21, ""production_days"": 33, ""rush_supported"": true}",Munich Sheet Metal Works 087 LLC,Munich Sheet Metal Works 087,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000087,0.862000,"Bavaria, Germany","[""DE"", ""US"", ""DE"", ""NL"", ""BE""]",Western Europe,0.890000,GHOST,Munich Sheet Metal Works 087,2026-04-13T05:30:00+00:00,5b74b390-ec00-5575-abff-9d38ba96bee1,contract_manufacturer,https://munich-sheet-metal-works-087.example,2007
"[""EUR"", ""USD""]","{""line1"": ""88 Industrial Park Road"", ""line2"": null, ""city"": ""Munich"", ""state_region"": ""Bavaria"", ""postal_code"": null, ""country_code"": ""DE"", ""lat"": null, ""lng"": null}",16.00,"{""max_monthly_units"": 37000, ""utilization_rate"": 0.55, ""min_order_value_usd"": 300}","[""IATF16949"", ""ISO14001"", ""ISO9001""]",Munich,"{""payment_terms_default"": ""T/T 30/70"", ""nda_willing"": true, ""engineering_support"": true, ""substitution_willing"": false, ""platform_integration_level"": ""portal_only""}",medium,rfq@munich-metal-forming-088.example,DE,DE,2026-04-13T05:30:00+00:00,EUR,10.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-088"", ""vendor_identity_key"": ""97fd8602271bda123cb473fc9666e87b20dfb9d20c40ecba9dd48098f1413cd4""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 7, ""pilot_days"": 22, ""production_days"": 34, ""rush_supported"": false}",Munich Metal Forming 088 LLC,Munich Metal Forming 088,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000088,0.879000,"Bavaria, Germany","[""DE"", ""US"", ""DE"", ""NL"", ""BE""]",Western Europe,0.740000,GHOST,Munich Metal Forming 088,2026-04-13T05:30:00+00:00,2ab2c340-7af7-5595-9c6a-1313b1e26523,manufacturer,https://munich-metal-forming-088.example,2008
"[""EUR"", ""USD""]","{""line1"": ""89 Industrial Park Road"", ""line2"": null, ""city"": ""Eindhoven"", ""state_region"": ""Eindhoven"", ""postal_code"": null, ""country_code"": ""NL"", ""lat"": null, ""lng"": null}",17.00,"{""max_monthly_units"": 37250, ""utilization_rate"": 0.59, ""min_order_value_usd"": 450}","[""IATF16949"", ""ISO9001""]",Eindhoven,"{""payment_terms_default"": ""Net 30"", ""nda_willing"": true, ""engineering_support"": true, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",large,rfq@eindhoven-precision-machining-089.example,NL,NL,2026-04-13T05:30:00+00:00,EUR,25.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-089"", ""vendor_identity_key"": ""020ce6ed63df89740a9e3e91c7cae68b1775daa2c5f99d8783819392a63ce56d""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 8, ""pilot_days"": 23, ""production_days"": 35, ""rush_supported"": false}",Eindhoven Precision Machining 089 LLC,Eindhoven Precision Machining 089,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000089,0.896000,"Eindhoven, Netherlands","[""NL"", ""US"", ""DE"", ""NL"", ""BE""]",Western Europe,0.755000,GHOST,Eindhoven Precision Machining 089,2026-04-13T05:30:00+00:00,04822ee1-bf17-5e8f-ac0a-9f789aaea03e,manufacturer,https://eindhoven-precision-machining-089.example,2009
"[""EUR"", ""USD""]","{""line1"": ""90 Industrial Park Road"", ""line2"": null, ""city"": ""Antwerp"", ""state_region"": ""Antwerp"", ""postal_code"": null, ""country_code"": ""BE"", ""lat"": null, ""lng"": null}",18.00,"{""max_monthly_units"": 37500, ""utilization_rate"": 0.63, ""min_order_value_usd"": 600}","[""IATF16949"", ""ISO9001""]",Antwerp,"{""payment_terms_default"": ""T/T 30/70"", ""nda_willing"": true, ""engineering_support"": false, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",small,rfq@antwerp-precision-machining-090.example,BE,BE,2026-04-13T05:30:00+00:00,EUR,50.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-090"", ""vendor_identity_key"": ""84b4426c5d3cb3d8fb271ee80a09f5cdea2dc678b798d4c355ee597685c2b6bc""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 9, ""pilot_days"": 14, ""production_days"": 21, ""rush_supported"": true}",Antwerp Precision Machining 090 LLC,Antwerp Precision Machining 090,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000090,0.760000,"Antwerp, Belgium","[""BE"", ""US"", ""DE"", ""NL"", ""BE""]",Western Europe,0.770000,GHOST,Antwerp Precision Machining 090,2026-04-13T05:30:00+00:00,95bcc7ff-264f-55c3-b691-318217e969cb,manufacturer,https://antwerp-precision-machining-090.example,2010
"[""EUR"", ""TWD"", ""USD""]","{""line1"": ""91 Industrial Park Road"", ""line2"": null, ""city"": ""Taichung"", ""state_region"": ""Taichung"", ""postal_code"": null, ""country_code"": ""TW"", ""lat"": null, ""lng"": null}",19.00,"{""max_monthly_units"": 37750, ""utilization_rate"": 0.67, ""min_order_value_usd"": 750}","[""IATF16949"", ""ISO9001""]",Taichung,"{""payment_terms_default"": ""Net 30"", ""nda_willing"": true, ""engineering_support"": true, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",medium,rfq@taichung-precision-machining-091.example,TW,TW,2026-04-13T05:30:00+00:00,TWD,100.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-091"", ""vendor_identity_key"": ""c76e019bff49ecf5136b6b6be93c65c233c56b1026340f8e30dc2e62d93a876c""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 10, ""pilot_days"": 15, ""production_days"": 22, ""rush_supported"": false}",Taichung Precision Machining 091 Co. Ltd.,Taichung Precision Machining 091,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000091,0.777000,"Taichung, Taiwan","[""CN"", ""VN"", ""TH"", ""MY"", ""ID"", ""US"", ""CA"", ""MX"", ""DE"", ""NL"", ""BE""]",East Asia,0.785000,GHOST,Taichung Precision Machining 091,2026-04-13T05:30:00+00:00,e584d8d0-1641-56b0-b9c3-2f5e2111a0f0,manufacturer,https://taichung-precision-machining-091.example,2011
"[""EUR"", ""TWD"", ""USD""]","{""line1"": ""92 Industrial Park Road"", ""line2"": null, ""city"": ""Taichung"", ""state_region"": ""Taichung"", ""postal_code"": null, ""country_code"": ""TW"", ""lat"": null, ""lng"": null}",20.00,"{""max_monthly_units"": 38000, ""utilization_rate"": 0.71, ""min_order_value_usd"": 900}","[""IATF16949"", ""ISO9001""]",Taichung,"{""payment_terms_default"": ""T/T 30/70"", ""nda_willing"": true, ""engineering_support"": true, ""substitution_willing"": false, ""platform_integration_level"": ""portal_only""}",large,rfq@taichung-sheet-metal-works-092.example,TW,TW,2026-04-13T05:30:00+00:00,TWD,10.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-092"", ""vendor_identity_key"": ""917f6d21f0f222a5ea4ea76de1a8a492c31343ea16af416b960387ef64382a82""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 11, ""pilot_days"": 16, ""production_days"": 23, ""rush_supported"": false}",Taichung Sheet Metal Works 092 Co. Ltd.,Taichung Sheet Metal Works 092,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000092,0.794000,"Taichung, Taiwan","[""CN"", ""VN"", ""TH"", ""MY"", ""ID"", ""US"", ""CA"", ""MX"", ""DE"", ""NL"", ""BE""]",East Asia,0.800000,GHOST,Taichung Sheet Metal Works 092,2026-04-13T05:30:00+00:00,0ea5ee85-b3f3-51e7-8a20-bb772f8e4bd8,contract_manufacturer,https://taichung-sheet-metal-works-092.example,2012
"[""EUR"", ""TWD"", ""USD""]","{""line1"": ""93 Industrial Park Road"", ""line2"": null, ""city"": ""Taichung"", ""state_region"": ""Taichung"", ""postal_code"": null, ""country_code"": ""TW"", ""lat"": null, ""lng"": null}",21.00,"{""max_monthly_units"": 38250, ""utilization_rate"": 0.75, ""min_order_value_usd"": 1050}","[""IATF16949"", ""ISO9001""]",Taichung,"{""payment_terms_default"": ""Net 30"", ""nda_willing"": true, ""engineering_support"": false, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",small,rfq@taichung-metal-forming-093.example,TW,TW,2026-04-13T05:30:00+00:00,TWD,25.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-093"", ""vendor_identity_key"": ""05d008477887f2bea0af7af33dcb07feee64e0602b080a4e4698fe1e8ce97a77""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 12, ""pilot_days"": 17, ""production_days"": 24, ""rush_supported"": true}",Taichung Metal Forming 093 Co. Ltd.,Taichung Metal Forming 093,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000093,0.811000,"Taichung, Taiwan","[""CN"", ""VN"", ""TH"", ""MY"", ""ID"", ""US"", ""CA"", ""MX"", ""DE"", ""NL"", ""BE""]",East Asia,0.815000,GHOST,Taichung Metal Forming 093,2026-04-13T05:30:00+00:00,21d34c10-7e40-565e-ae5b-c597597f2e4c,manufacturer,https://taichung-metal-forming-093.example,2013
"[""EUR"", ""KRW"", ""USD""]","{""line1"": ""94 Industrial Park Road"", ""line2"": null, ""city"": ""Suwon"", ""state_region"": ""Gyeonggi"", ""postal_code"": null, ""country_code"": ""KR"", ""lat"": null, ""lng"": null}",22.00,"{""max_monthly_units"": 38500, ""utilization_rate"": 0.79, ""min_order_value_usd"": 1200}","[""IATF16949"", ""ISO9001""]",Suwon,"{""payment_terms_default"": ""T/T 30/70"", ""nda_willing"": true, ""engineering_support"": true, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",medium,rfq@suwon-precision-machining-094.example,KR,KR,2026-04-13T05:30:00+00:00,KRW,50.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-094"", ""vendor_identity_key"": ""023240fb54eb3993aa92b10a0ba6da9e40994f7f0e9b0cc31fd88975a7917d09""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 13, ""pilot_days"": 18, ""production_days"": 25, ""rush_supported"": false}",Suwon Precision Machining 094 Co. Ltd.,Suwon Precision Machining 094,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000094,0.828000,"Gyeonggi, South Korea","[""CN"", ""VN"", ""TH"", ""MY"", ""ID"", ""US"", ""CA"", ""MX"", ""DE"", ""NL"", ""BE""]",East Asia,0.830000,GHOST,Suwon Precision Machining 094,2026-04-13T05:30:00+00:00,3315310c-e71e-5338-b46a-7fb8ebd0c206,manufacturer,https://suwon-precision-machining-094.example,2014
"[""EUR"", ""KRW"", ""USD""]","{""line1"": ""95 Industrial Park Road"", ""line2"": null, ""city"": ""Suwon"", ""state_region"": ""Gyeonggi"", ""postal_code"": null, ""country_code"": ""KR"", ""lat"": null, ""lng"": null}",23.00,"{""max_monthly_units"": 38750, ""utilization_rate"": 0.83, ""min_order_value_usd"": 1350}","[""IATF16949"", ""ISO9001""]",Suwon,"{""payment_terms_default"": ""Net 30"", ""nda_willing"": true, ""engineering_support"": true, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",large,rfq@suwon-sheet-metal-works-095.example,KR,KR,2026-04-13T05:30:00+00:00,KRW,100.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-095"", ""vendor_identity_key"": ""2ed1810a79b84d4ec35195940c41b3154ec7dd3996bc6e0e42955600436059af""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 14, ""pilot_days"": 19, ""production_days"": 26, ""rush_supported"": false}",Suwon Sheet Metal Works 095 Co. Ltd.,Suwon Sheet Metal Works 095,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000095,0.845000,"Gyeonggi, South Korea","[""CN"", ""VN"", ""TH"", ""MY"", ""ID"", ""US"", ""CA"", ""MX"", ""DE"", ""NL"", ""BE""]",East Asia,0.845000,GHOST,Suwon Sheet Metal Works 095,2026-04-13T05:30:00+00:00,9ff8178a-6f61-5a08-908c-daa710186daf,contract_manufacturer,https://suwon-sheet-metal-works-095.example,2015
"[""EUR"", ""KRW"", ""USD""]","{""line1"": ""96 Industrial Park Road"", ""line2"": null, ""city"": ""Suwon"", ""state_region"": ""Gyeonggi"", ""postal_code"": null, ""country_code"": ""KR"", ""lat"": null, ""lng"": null}",24.00,"{""max_monthly_units"": 39000, ""utilization_rate"": 0.55, ""min_order_value_usd"": 300}","[""IATF16949"", ""ISO9001""]",Suwon,"{""payment_terms_default"": ""T/T 30/70"", ""nda_willing"": true, ""engineering_support"": false, ""substitution_willing"": false, ""platform_integration_level"": ""portal_only""}",small,rfq@suwon-metal-forming-096.example,KR,KR,2026-04-13T05:30:00+00:00,KRW,10.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-096"", ""vendor_identity_key"": ""61af527e77a3e13fb8cb3d2aa12ecad24265474f7d3eb343d6fe982a88840c41""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 7, ""pilot_days"": 20, ""production_days"": 27, ""rush_supported"": true}",Suwon Metal Forming 096 Co. Ltd.,Suwon Metal Forming 096,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000096,0.862000,"Gyeonggi, South Korea","[""CN"", ""VN"", ""TH"", ""MY"", ""ID"", ""US"", ""CA"", ""MX"", ""DE"", ""NL"", ""BE""]",East Asia,0.860000,GHOST,Suwon Metal Forming 096,2026-04-13T05:30:00+00:00,8b84c448-cb12-51c1-ab62-3bef8ed3f12b,manufacturer,https://suwon-metal-forming-096.example,2016
